fung,AI,isolate,code,date_measured,DPI,trt,rate_ppm,rep,length_mm,width_mm,avg_mm,area
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,100,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,100,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,500,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,500,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,500,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,1000,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,1000,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,7/7/23,7,1,1000,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0,1,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0,2,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0,3,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.01,1,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.01,2,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.01,3,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.1,1,52.34,51.21,46.775,1718.071742
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.1,2,49.03,48.96,43.995,1520.139493
Omega,Fluazinam,LrwHC-1,SB15,7/7/23,7,1,0.1,3,45.14,45.26,40.2,1269.194588
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,10,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,10,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,10,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,100,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,100,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,100,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1000,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1000,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,7/21/23,7,1,1000,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0,1,84,84,79,4901.525375
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0,2,84,84,79,4901.525375
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0,3,84,84,79,4901.525375
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.01,1,84,84,79,4901.525375
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.01,2,84,84,79,4901.525375
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.01,3,83.44,81.61,77.525,4719.544877
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.1,1,76.64,76.63,71.635,4030.209302
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.1,2,81.96,82,76.98,4654.06942
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,0.1,3,80.45,81.31,75.88,4521.866854
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,10,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,10,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,10,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,100,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,100,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,100,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,500,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,500,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,500,3,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1000,1,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1000,2,5,5,0,0
Omega,Fluazinam,GD-16-1,SB1,12/21/23,7,2,1000,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0,1,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0,2,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0,3,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.01,1,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.01,2,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.01,3,84,84,79,4901.525375
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.1,1,75.04,73.61,69.325,3774.075896
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.1,2,77.3,73.57,70.435,3893.583739
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,0.1,3,74.82,74.73,69.775,3823.636357
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,10,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,10,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,10,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,100,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,100,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,100,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,500,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,500,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,500,3,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1000,1,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1000,2,5,5,0,0
Omega,Fluazinam,LrwHC-1,SB15,12/21/23,7,2,1000,3,5,5,0,0
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.01,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.01,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.01,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,0.1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,10,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,10,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,10,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,100,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,100,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,100,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,500,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,500,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,500,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1000,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1000,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,7/21/23,7,1,1000,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.01,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.01,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.01,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,0.1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,10,1,76.96,79.44,73.2,4207.020147
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,10,2,78.74,79.56,74.15,4318.034474
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,10,3,80.11,80,75.055,4424.213719
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,100,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,100,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,100,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,500,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,500,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,500,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1000,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1000,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,7/21/23,7,1,1000,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.01,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.01,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.01,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,0.1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,10,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,10,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,10,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,100,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,100,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,100,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,500,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,500,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,500,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1000,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1000,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,GD-16-1,SB1,6/25/24,7,2,1000,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.01,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.01,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.01,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,0.1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,10,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,10,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,10,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,100,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,100,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,100,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,500,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,500,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,500,3,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1000,1,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1000,2,84,84,79,4901.525375
TopsinM,Thiophanate_methyl,LrwHC-1,SB15,6/25/24,7,2,1000,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.01,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.01,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.01,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.1,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.1,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,0.1,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1,1,80.42,71.85,71.135,3959.72488
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1,2,76.9,72.87,69.885,3832.51455
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1,3,79.42,74.41,71.915,4056.848437
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,10,1,39.33,42.57,35.95,1012.959475
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,10,2,41.07,39.02,35.045,963.734762
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,10,3,38.54,39.66,34.1,912.9956102
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,100,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,100,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,100,3,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,500,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,500,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,500,3,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1000,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1000,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,7/21/23,7,1,1000,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.01,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.01,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.01,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.1,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.1,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,0.1,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1,1,59.75,62.17,55.96,2458.268909
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1,2,58.11,60.76,54.435,2325.820206
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1,3,63.79,62.26,58.025,2643.819957
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,10,1,34.37,35.78,30.075,709.9857542
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,10,2,34.85,34.77,29.81,697.9113204
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,10,3,33.83,33.26,28.545,639.8731289
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,100,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,100,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,100,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,500,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,500,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,500,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1000,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1000,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,7/21/23,7,1,1000,3,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.01,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.01,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.01,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.1,1,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.1,2,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,0.1,3,84,84,79,4901.525375
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1,1,55.6,84,64.8,3139.458025
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1,2,82.74,75.79,74.265,4322.087166
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1,3,81.9,80.21,76.055,4542.333333
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,10,1,45.5,45.3,40.4,1281.849806
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,10,2,42.24,40.98,36.61,1052.320193
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,10,3,41.84,40.61,36.225,1030.311786
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,100,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,100,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,100,3,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,500,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,500,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,500,3,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1000,1,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1000,2,5,5,0,0
Rhyme,Flutriafol,GD-16-1,SB1,6/25/24,7,2,1000,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.01,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.01,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.01,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.1,1,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.1,2,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,0.1,3,84,84,79,4901.525375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1,1,62.9,62,57.45,2591.973113
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1,2,47.49,46.04,41.765,1369.528757
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1,3,59.6,58.23,53.915,2282.580914
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,10,1,41.47,40.55,36.01,1018.245363
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,10,2,30,32.3,26.15,536.0184375
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,10,3,33.41,32.42,27.915,611.8088528
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,100,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,100,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,100,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,500,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,500,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,500,3,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1000,1,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1000,2,5,5,0,0
Rhyme,Flutriafol,LrwHC-1,SB15,6/25/24,7,2,1000,3,5,5,0,0
Vellum Prime,Fluopyram,GD-16-1,SB1,7/21/23,7,1,0,1,84,84,79,4901.525375
